Index,Time,HIGH,LOW,LAST,FIRST
2297,00:00.0,0.83364,0.83241,0.83302,0.83321
2298,00:00.0,0.83302,0.83209,0.83216,0.83301
2299,00:00.0,0.83251,0.8316,0.83201,0.83214
2300,00:00.0,0.83285,0.83191,0.83257,0.83202
2301,00:00.0,0.83305,0.83258,0.8327,0.83258
2302,00:00.0,0.83387,0.83237,0.83353,0.83269
2303,00:00.0,,,,
2304,00:00.0,,,,
2305,00:00.0,,,,
2306,00:00.0,,,,
2307,00:00.0,,,,
2308,00:00.0,,,,
2309,00:00.0,,,,
2310,00:00.0,,,,
2311,00:00.0,,,,
2312,00:00.0,,,,
2313,00:00.0,,,,
2314,00:00.0,,,,
2315,00:00.0,,,,
2316,00:00.0,,,,
2317,00:00.0,,,,
2318,00:00.0,,,,
2319,00:00.0,,,,
2320,00:00.0,,,,
2321,00:00.0,,,,
2322,00:00.0,,,,
2323,00:00.0,,,,
2324,00:00.0,,,,
2325,00:00.0,,,,
2326,00:00.0,,,,
2327,00:00.0,,,,
2328,00:00.0,,,,
2329,00:00.0,,,,
2330,00:00.0,,,,
2331,00:00.0,,,,
2332,00:00.0,,,,
2333,00:00.0,,,,
2334,00:00.0,,,,
2335,00:00.0,,,,
2336,00:00.0,,,,
2337,00:00.0,,,,
2338,00:00.0,,,,
2339,00:00.0,,,,
2340,00:00.0,,,,
2341,00:00.0,,,,
2342,00:00.0,,,,
2343,00:00.0,,,,
2344,00:00.0,,,,
2345,00:00.0,,,,
2346,00:00.0,,,,
2347,00:00.0,0.83107,0.82993,0.8305,
2348,00:00.0,0.83071,0.82969,0.8302,0.8307
2349,00:00.0,0.83058,0.8295,0.82992,0.83028
2350,00:00.0,0.83134,0.82981,0.83111,0.82981
2351,00:00.0,0.83214,0.82989,0.82991,0.83115
2352,00:00.0,0.83115,0.82962,0.83089,0.8299
2353,00:00.0,0.83129,0.82993,0.83093,
2354,00:00.0,0.83253,0.83094,0.83223,0.83095
2355,00:00.0,0.83236,0.82958,0.83032,0.83224
2356,00:00.0,0.8309,0.82875,0.82884,0.83031
2357,00:00.0,0.82954,0.82763,0.82777,0.82886
2358,00:00.0,0.8292,0.82764,0.82894,0.82776
2359,00:00.0,0.82941,0.82714,0.82774,0.82895
2360,00:00.0,0.82817,0.82613,0.82696,0.82775
2361,00:00.0,0.82785,0.82628,0.82743,0.82694
2362,00:00.0,0.82963,0.82735,0.82905,0.82744
2363,00:00.0,0.83034,0.82854,0.82996,0.82907
2364,00:00.0,0.83153,0.82996,0.83026,0.82997
2365,00:00.0,0.83078,0.82905,0.82945,0.83027
2366,00:00.0,0.83076,0.82874,0.83062,0.82944
2367,00:00.0,0.83165,0.82926,0.82962,0.83063
2368,00:00.0,0.83152,0.82942,0.83122,0.82964
2369,00:00.0,0.83176,0.82953,0.82964,0.83121
2370,00:00.0,0.83021,0.82917,0.82923,0.82963
2371,00:00.0,0.83073,0.82893,0.83048,0.82924
2372,00:00.0,0.83168,0.82973,0.82989,0.8305
2373,00:00.0,0.83004,0.82915,0.82915,0.8299
2374,00:00.0,0.83002,0.82899,0.82963,0.82917
2375,00:00.0,0.83069,0.82944,0.83016,0.82964
2376,00:00.0,0.83065,0.82971,0.83005,0.83011
2377,00:00.0,0.83004,0.8256,0.82681,
2378,00:00.0,0.82738,0.82476,0.82574,0.82682
2379,00:00.0,0.82592,0.82496,0.825,0.82572
2380,00:00.0,0.82521,0.82252,0.82352,0.82498
2381,00:00.0,0.8246,0.82328,0.82421,0.82353
2382,00:00.0,0.8245,0.82315,0.82393,0.8242
2383,00:00.0,0.82541,0.8237,0.8248,0.82394
2384,00:00.0,0.82636,0.82339,0.82619,0.82479
2385,00:00.0,0.82837,0.82587,0.82759,0.82617
2386,00:00.0,0.82897,0.8276,0.82824,0.8276
2387,00:00.0,0.82991,0.82797,0.82927,0.82823
2388,00:00.0,0.82939,0.82761,0.82801,0.82928
2389,00:00.0,0.83046,0.82802,0.83018,0.82802
2390,00:00.0,0.83097,0.8293,0.83059,0.8302
2391,00:00.0,0.83209,0.82989,0.8312,0.8306
2392,00:00.0,0.83739,0.83112,0.83543,0.83119
2393,00:00.0,0.83615,0.83323,0.83401,0.83541
2394,00:00.0,0.83422,0.83132,0.83174,0.83402
2395,00:00.0,0.83221,0.83134,0.83143,0.83175
2396,00:00.0,0.83165,0.83037,0.83045,0.83142
2397,00:00.0,0.83076,0.82912,0.82986,0.83044
2398,00:00.0,0.83027,0.82878,0.82954,0.82985
2399,00:00.0,0.82979,0.82917,0.82931,
2400,00:00.0,0.83091,0.8289,0.82985,0.82932
2401,00:00.0,0.83047,0.82889,0.82961,
2402,00:00.0,0.82978,0.82656,0.82708,0.82963
2403,00:00.0,0.82866,0.82676,0.82831,0.82709
2404,00:00.0,0.83013,0.82809,0.82956,0.8283
2405,00:00.0,0.8328,0.82937,0.8322,0.82955
2406,00:00.0,0.83397,0.83121,0.83264,0.83222
2407,00:00.0,0.83351,0.83167,0.8324,0.83265
2408,00:00.0,0.83256,0.83148,0.83215,0.83239
2409,00:00.0,0.8323,0.83085,0.83214,0.83214
2410,00:00.0,0.83289,0.83132,0.83215,0.83213
2411,00:00.0,0.8332,0.83203,0.83265,0.83216
2412,00:00.0,0.83398,0.83251,0.83293,0.83264
2413,00:00.0,0.83408,0.83254,0.83386,0.83294
2414,00:00.0,0.83501,0.83257,0.83273,0.83385
2415,00:00.0,0.83294,0.83139,0.83196,0.83271
2416,00:00.0,0.83275,0.83042,0.83074,0.83197
2417,00:00.0,0.83191,0.83025,0.83054,0.83077
2418,00:00.0,0.83068,0.82914,0.82999,0.83057
2419,00:00.0,0.83006,0.82898,0.82997,0.82998
2420,00:00.0,0.83004,0.82893,0.82946,0.82995
2421,00:00.0,0.83354,0.82867,0.83257,0.82944
2422,00:00.0,0.83288,0.83154,0.83221,0.83258
2423,00:00.0,0.83369,0.83159,0.83197,0.83225
2424,00:00.0,0.83384,0.83174,0.83358,0.83202
2425,00:00.0,0.83794,0.83265,0.83725,
2426,00:00.0,0.83743,0.8336,0.83438,0.83724
2427,00:00.0,0.83573,0.83374,0.834,0.83439
2428,00:00.0,0.8343,0.83286,0.83325,0.83398
2429,00:00.0,0.83413,0.83236,0.83236,0.83322
2430,00:00.0,0.83297,0.83213,0.83291,0.83241
2431,00:00.0,0.83411,0.83217,0.83381,0.8329
2432,00:00.0,0.83416,0.83195,0.83348,0.8338
2433,00:00.0,0.8335,0.8303,0.83067,0.83349
2434,00:00.0,0.83088,0.8238,0.82558,0.83068
2435,00:00.0,0.82882,0.82541,0.8284,0.82557
2436,00:00.0,0.82932,0.82757,0.82907,0.82838
2437,00:00.0,0.82916,0.8277,0.82772,0.82905
2438,00:00.0,0.82842,0.82175,0.8262,0.82773
2439,00:00.0,0.82782,0.82587,0.8274,0.82621
2440,00:00.0,0.828,0.82518,0.82543,0.82739
2441,00:00.0,0.82718,0.82473,0.82645,0.82545
2442,00:00.0,0.82759,0.82625,0.82714,0.82644
2443,00:00.0,0.82749,0.82571,0.82577,0.82715
2444,00:00.0,0.82588,0.82492,0.82572,0.82575
2445,00:00.0,0.8264,0.82545,0.8262,0.82571
2446,00:00.0,0.82847,0.8261,0.82744,0.82619
2447,00:00.0,0.82823,0.82667,0.82678,
2448,00:00.0,0.82714,0.82463,0.82466,0.82681
2449,00:00.0,0.82697,0.82436,0.82531,
2450,00:00.0,0.82604,0.82425,0.82471,0.8253
2451,00:00.0,0.82687,0.82468,0.82639,0.82469
2452,00:00.0,0.82682,0.82573,0.82666,0.82637
2453,00:00.0,0.82851,0.82645,0.8274,0.82664
2454,00:00.0,0.82815,0.82709,0.82763,0.82743
2455,00:00.0,0.82781,0.82662,0.82739,0.82766
2456,00:00.0,0.8277,0.82635,0.82727,0.82738
2457,00:00.0,0.82882,0.82667,0.82847,0.82729
2458,00:00.0,0.83013,0.82748,0.82758,0.82848
2459,00:00.0,0.82827,0.82718,0.82749,0.82755
2460,00:00.0,0.82834,0.82719,0.8273,0.82751
2461,00:00.0,0.82785,0.82632,0.82756,0.82731
2462,00:00.0,0.82774,0.82579,0.82588,0.82757
2463,00:00.0,0.82622,0.82489,0.82498,0.82587
2464,00:00.0,0.8253,0.82281,0.82485,0.82497
2465,00:00.0,0.82861,0.82477,0.82678,0.82483
2466,00:00.0,0.82679,0.82569,0.82569,0.82679
2467,00:00.0,0.82585,0.82523,0.8255,0.8257
2468,00:00.0,0.8256,0.82473,0.82502,0.82551
2469,00:00.0,0.82558,0.82448,0.82539,0.825
2470,00:00.0,0.82577,0.82453,0.82577,0.8254
2471,00:00.0,,,,
2472,00:00.0,,,,
2473,00:00.0,,,,
2474,00:00.0,,,,
2475,00:00.0,,,,
2476,00:00.0,,,,
2477,00:00.0,,,,
2478,00:00.0,,,,
2479,00:00.0,,,,
2480,00:00.0,,,,
2481,00:00.0,,,,
2482,00:00.0,,,,
2483,00:00.0,,,,
2484,00:00.0,,,,
2485,00:00.0,,,,
2486,00:00.0,,,,
2487,00:00.0,,,,
2488,00:00.0,,,,
2489,00:00.0,,,,
2490,00:00.0,,,,
2491,00:00.0,,,,
2492,00:00.0,,,,
2493,00:00.0,,,,
2494,00:00.0,,,,
2495,00:00.0,,,,
2496,00:00.0,,,,
2497,00:00.0,,,,
2498,00:00.0,,,,
2499,00:00.0,,,,
2500,00:00.0,,,,
2501,00:00.0,,,,
2502,00:00.0,,,,
2503,00:00.0,,,,
2504,00:00.0,,,,
2505,00:00.0,,,,
2506,00:00.0,,,,
2507,00:00.0,,,,
2508,00:00.0,,,,
2509,00:00.0,,,,
2510,00:00.0,,,,
2511,00:00.0,,,,
2512,00:00.0,,,,
2513,00:00.0,,,,
2514,00:00.0,,,,
2515,00:00.0,0.83063,0.82361,0.82541,
2516,00:00.0,0.82542,0.82409,0.82419,0.82542
2517,00:00.0,0.82502,0.82369,0.82479,0.82401
2518,00:00.0,0.82649,0.82459,0.82538,0.82483
2519,00:00.0,0.82642,0.82478,0.82547,0.82526
2520,00:00.0,0.82641,0.82059,0.82106,0.82545
2521,00:00.0,0.82293,0.82107,0.82124,
2522,00:00.0,0.82259,0.82055,0.8222,0.82125
2523,00:00.0,0.8231,0.82126,0.82137,0.82222
2524,00:00.0,0.82244,0.82101,0.82241,0.82136
2525,00:00.0,0.82473,0.82205,0.82369,0.8224
2526,00:00.0,0.82517,0.8237,0.82502,0.8237
2527,00:00.0,0.82604,0.82448,0.82559,0.82501
2528,00:00.0,0.8258,0.8233,0.82435,0.82558
2529,00:00.0,0.82589,0.82363,0.82536,0.82436
2530,00:00.0,0.82691,0.82476,0.82642,0.82534
2531,00:00.0,0.82652,0.82445,0.82446,0.8264
2532,00:00.0,0.82478,0.82239,0.82279,0.82447
2533,00:00.0,0.82315,0.82133,0.82139,0.82278
2534,00:00.0,0.82251,0.82066,0.8221,0.82137
2535,00:00.0,0.82246,0.82025,0.82032,0.82212
2536,00:00.0,0.82211,0.8202,0.82099,0.82036
2537,00:00.0,0.82386,0.82077,0.8232,0.82101
2538,00:00.0,0.82333,0.82129,0.82139,0.82318
2539,00:00.0,0.82208,0.82119,0.8218,0.8214
2540,00:00.0,0.82239,0.82136,0.82226,0.82179
2541,00:00.0,0.82257,0.82103,0.82111,0.82227
2542,00:00.0,0.82233,0.82105,0.82195,0.82112
2543,00:00.0,0.8222,0.82089,0.82137,0.82205
2544,00:00.0,0.82207,0.82123,0.82139,0.82139
2545,00:00.0,0.82267,0.82105,0.82238,
2546,00:00.0,0.8229,0.82015,0.82248,0.82237
2547,00:00.0,0.82302,0.82193,0.82251,0.82246
2548,00:00.0,0.82411,0.82179,0.8237,0.82249
2549,00:00.0,0.82385,0.822,0.82236,0.82369
2550,00:00.0,0.82329,0.82207,0.82315,0.82234
2551,00:00.0,0.82379,0.82259,0.82304,0.82313
2552,00:00.0,0.82468,0.82259,0.82339,0.82306
2553,00:00.0,0.82518,0.82203,0.82484,0.82337
2554,00:00.0,0.82623,0.82409,0.82528,0.82483
2555,00:00.0,0.8276,0.82491,0.82491,0.82529
2556,00:00.0,0.82546,0.82394,0.82433,0.82492
2557,00:00.0,0.82701,0.82417,0.82574,0.82432
2558,00:00.0,0.82607,0.82305,0.82427,0.82573
2559,00:00.0,0.82456,0.82236,0.82262,0.82425
2560,00:00.0,0.82283,0.82148,0.82165,0.82264
2561,00:00.0,0.82238,0.82126,0.82197,0.82166
2562,00:00.0,0.82329,0.8217,0.82179,0.82199
2563,00:00.0,0.82241,0.82159,0.8218,0.82178
2564,00:00.0,0.82205,0.821,0.8212,0.82181
2565,00:00.0,0.82217,0.82077,0.82207,0.82118
2566,00:00.0,0.82275,0.82156,0.82202,0.82209
2567,00:00.0,0.82291,0.82187,0.82206,0.822
2568,00:00.0,0.82268,0.82166,0.82241,0.82203
2569,00:00.0,0.82248,0.82168,0.82244,
2570,00:00.0,0.82373,0.82137,0.82158,0.82246
2571,00:00.0,0.82182,0.81806,0.81836,0.8216
2572,00:00.0,0.81835,0.81572,0.81602,0.81835
2573,00:00.0,0.81615,0.81473,0.81601,0.81601
2574,00:00.0,0.81605,0.81463,0.81516,0.81603
2575,00:00.0,0.81596,0.81409,0.81453,0.81518
2576,00:00.0,0.81608,0.8142,0.81571,0.81452
2577,00:00.0,0.8181,0.81558,0.81778,0.81573
2578,00:00.0,0.81852,0.81706,0.81782,0.81777
2579,00:00.0,0.81873,0.81737,0.81741,0.81781
2580,00:00.0,0.81883,0.81736,0.81881,0.81742
2581,00:00.0,0.81923,0.81822,0.81838,0.8188
2582,00:00.0,0.82047,0.81804,0.81972,0.81839
2583,00:00.0,0.8201,0.81802,0.81845,0.81973
2584,00:00.0,0.81968,0.81654,0.81685,0.81844
2585,00:00.0,0.81783,0.81637,0.81707,0.81683
2586,00:00.0,0.81819,0.81637,0.81806,0.81706
2587,00:00.0,0.82074,0.81714,0.82039,0.81808
2588,00:00.0,0.82402,0.81084,0.81093,0.82014
2589,00:00.0,0.81468,0.81088,0.81225,0.81091
2590,00:00.0,0.81428,0.81171,0.81285,0.81222
2591,00:00.0,0.81419,0.81195,0.81349,
2592,00:00.0,0.81372,0.81192,0.81271,0.81346
2593,00:00.0,0.81305,0.81186,0.81218,
2594,00:00.0,0.81351,0.81189,0.81304,0.8122
2595,00:00.0,0.8153,0.81264,0.81404,0.81305
2596,00:00.0,0.81646,0.81387,0.81435,0.81406
2597,00:00.0,0.81472,0.81349,0.81406,0.81437
2598,00:00.0,0.8141,0.81289,0.81358,0.81408
2599,00:00.0,0.81375,0.81256,0.8135,0.81357
2600,00:00.0,0.81777,0.81211,0.81668,0.81349
2601,00:00.0,0.81994,0.81568,0.8194,0.81669
2602,00:00.0,0.82043,0.81734,0.81764,0.81939
2603,00:00.0,0.81997,0.81756,0.81777,0.81763
2604,00:00.0,0.82013,0.8177,0.81862,0.81779
2605,00:00.0,0.8199,0.8184,0.81864,0.81859
2606,00:00.0,0.82,0.81839,0.81848,0.81863
2607,00:00.0,0.81913,0.81759,0.81848,0.81849
2608,00:00.0,0.81902,0.81595,0.81599,0.81852
2609,00:00.0,0.81746,0.81551,0.81694,0.816
2610,00:00.0,0.8173,0.81539,0.81555,0.81697
2611,00:00.0,0.81578,0.81464,0.81527,0.81553
2612,00:00.0,0.81595,0.81524,0.81587,0.81528
2613,00:00.0,0.81726,0.81537,0.81719,0.81589
2614,00:00.0,0.81825,0.81582,0.81676,0.81718
2615,00:00.0,0.81871,0.81629,0.81765,
2616,00:00.0,0.81843,0.81624,0.81695,0.81762
2617,00:00.0,0.81771,0.81555,0.81587,
2618,00:00.0,0.81869,0.81572,0.81862,0.81584
2619,00:00.0,0.81892,0.81687,0.81705,0.81863
2620,00:00.0,0.81831,0.81696,0.81756,0.81706
2621,00:00.0,0.81868,0.81756,0.81852,0.81758
2622,00:00.0,0.81936,0.81834,0.81882,0.81853
2623,00:00.0,0.81934,0.81745,0.81764,0.8188
2624,00:00.0,0.81768,0.8165,0.81667,0.81763
2625,00:00.0,0.81707,0.81551,0.81566,0.81665
2626,00:00.0,0.81579,0.81502,0.81563,0.81567
2627,00:00.0,0.81641,0.81557,0.81596,0.81564
2628,00:00.0,0.81761,0.81593,0.81756,0.81597
2629,00:00.0,0.81789,0.81698,0.81717,0.81758
2630,00:00.0,0.81878,0.81704,0.81813,0.81716
2631,00:00.0,0.8183,0.81644,0.81648,0.81815
2632,00:00.0,0.8165,0.81494,0.81496,0.81647
2633,00:00.0,0.81531,0.81269,0.81299,0.81495
2634,00:00.0,0.81321,0.81245,0.81296,0.813
2635,00:00.0,0.81391,0.81233,0.81305,0.81298
2636,00:00.0,0.81491,0.81275,0.81448,0.81303
2637,00:00.0,0.81507,0.81407,0.81423,0.8145
2638,00:00.0,0.81512,0.81379,0.81492,0.81424
2639,00:00.0,,,,
2640,00:00.0,,,,
